UTILITY_ID,PLANT_CODE,PLANT_NAME,STREET_ADDRESS,CITY,COUNTY,STATE,ZIP5,NAME_OF_WATER_SOURCE,NERC,PRIMARY_PURPOSE,OWNERTRANSDIST,OWNERTRANSID,OWNERSTATE,REGULATORY_STATUS,SECTOR_NAME,SECTOR_NUMBER,FERC_COGEN,FERC_COGEN_DOCKET,FERC_SMALL_POWER,FERC_SMALL_POWER_DOCKET,FERC_EXEMPT_WHOLESALE,FERC_EXEMPT_WHOLESALE_DOCKET,ISO_RTO,ISO_RTO_CODE
30151,10755,Rifle Generating Station,56 B County Road 352,Rifle,Garfield,CO,81650,City of Rifle,WECC,22,Public Service Co of Colorado,15466,CO,RE,Electric Utility,1,N,,N,,N,,N,
30151,55504,Limon Generating Station,48303 State Road 71,Limon,Lincoln,CO,80828,Municipality,WECC,22,"Tri-State G & T Assn, Inc",30151,CO,RE,Electric Utility,1,N,,N,,N,,N,
30151,55505,Frank Knutson,13501 Powhaten Road,Commerce City,ADAMS,CO,80022,Wells,WECC,22,Public Service Co of Colorado,15466,CO,RE,Electric Utility,1,N,,N,,N,,N,
30151,57476,TSGT Mobile Generator #15,13680 Highway 64,Dulce,Rio Arriba,NM,87528,,WECC,2213,Northern Rio Arriba E Coop Inc,13777,NM,NR,Commercial,4,N,,N,,N,,N,
30347,50037,Rio Bravo Hydro Project,Hwy 178,Bakersfield,Kern,CA,93302,Kern River,WECC,22,Pacific Gas & Electric Co,14328,CA,NR,IPP,2,N,,Y,86-982-000,N,,Y,CAISO
30803,50117,University of California,One Shields Avenue,Davis,Yolo,CA,95616,Campus Water,WECC,611,,,,NR,Commercial,5,Y,85-502-000,N,,N,,,
30897,50745,Growgen,,,Los Angeles,CA,90058,Municipality,WECC,22,,,,NR,IPP,2,N,,N,,Y,98-87-000,,
30897,50746,Coidgen,,,Los Angeles,CA,90058,Municipality,WECC,22,,,,NR,IPP,2,N,,N,,Y,98-82-000; '98-87-000,,
31164,54226,PCS Nitrogen Fertilizer LP,5790 Old Millington Road,Millington,Shelby,TN,38053,Out of Service,SERC,325311,Tennessee Valley Authority,18642,TN,NR,Industrial,7,N,,N,,N,,,
31216,54471,Mascoma Hydro,Rte. 12A & Benning Street,W. Lebanon,Grafton,NH,3766,Mascoma River,NPCC,22,National Grid,13516,MA,NR,IPP,2,N,,Y,05-135,N,,Y,ISONE
31288,55388,Cook Energy Facility,,,Cook,IL,60411,Thorn Creek Sanitary District,,22,,,,NR,IPP,2,N,,N,,N,,,
31322,55387,Kankakee Energy Facility,,,Kankakee,IL,60906,Kankakee,,22,,,,NR,IPP,2,N,,N,,N,,,
31386,55271,Tenaska Lindsay Hill Generating Station,3405  County Road 26,Billingsley,Autauga,AL,36006,Alabama River,SERC,22,Alabama Power Co,195,AL,NR,IPP CHP,3,N,,N,,Y,01-137-001,N,
31431,55007,K W Company,1438 Eastland Drive North,Twin Falls,Twin Falls,ID,83301,Snake River,WECC,22,Idaho Power Co,9191,ID,NR,IPP,2,N,,N,,N,,N,
31518,54283,Lee Creek Water Treatment Facility,2425 Pine Hollow Road,Van Buren,Crawford,AR,72956,Lee Creek Reservoir,SPP,22,Arkansas Electric Coop Corp,807,AR,NR,IPP,2,N,,N,,N,,N,
31613,52039,Quail Creek Hydro Plant #1,3270 W 600 N,Hurricane,WASHINGTON,UT,84737,Virgin River,WECC,22,"Dixie Escalante R E A, Inc",40165,UT,NR,IPP,2,N,,N,,Y,88-11-000,N,
31719,1507,William F Wyman,677 Cousins Street,Yarmouth,Cumberland,ME,4096,Casco River,NPCC,22,Central Maine Power Co,3266,ME,NR,IPP,2,N,,N,,Y,"99-144-000,  99-37-000",Y,ISONE
32080,54878,Cellu Tissue Natural Dam,4921 Rt.58N,Gouverneur,St Lawrence,NY,13642,Oswegatchie River,NPCC,322122,National Grid,56404,NY,NR,Industrial,6,N,,Y,02-851-000,N,,Y,NYISO
32173,55405,Athens Generating Plant,9300 U S Highway 9W,Athens,Greene,NY,12015,Hudson River,NPCC,22,National Grid,56404,NY,NR,IPP,2,N,,N,,N,,Y,NYISO
32487,55037,Opryland USA,2802 Opryland Drive,Nashville,Davidson,TN,37214,Wells,SERC,721,Tennessee Valley Authority,18642,TN,NR,Commercial,5,N,,N,,N,,N,
32501,56248,Shell Chemical,7594 Hwy 75,Geismar,Ascension,LA,70734,Mississippi,SERC,32512,Entergy Gulf States Inc,7806,TX,NR,Industrial,7,Y,02-31-001,N,,N,,N,
32790,55372,Harquahala Generating Project,2530 North 491 Ave,Tonopah,Maricopa,AZ,85354,HVID & Well,WECC,22,Salt River Project,16572,AZ,NR,IPP,2,N,,N,,Y,01-81-000,N,
32874,55256,Lincoln Generation LLC,,,Burke,IL,62540,,,22,,,,NR,IPP,2,N,,N,,N,,,
33106,54507,Pasadena Paper,,,Harris,TX,77506,City Of Houston,ERCOT,322122,,,,NR,Industrial,7,N,,N,,N,,,
33205,55528,Redhawk,11600 S 363rd Ave,Arlington,Maricopa,AZ,85322,Municipality,WECC,22,,,,,Electric Utility,1,,,,,,,,
33205,55956,Redhawk Unit 3,remove unit not to be built,,Maricopa,AZ,85322,Municipality,WECC,22,,,,NR,IPP,2,N,,N,,N,,,
33205,55957,Redhawk Unit 4,remove unit not to be built,,Maricopa,AZ,85322,Municipality,WECC,22,,,,NR,IPP,2,N,,N,,N,,,
33308,54313,Chicago,2143 W 51st Place,Chicago,Cook,IL,60609,,,311,,,,NR,Industrial,6,N,,N,,N,,,
34012,50074,Marcus Hook Refinery Cogen,Delaware & Green Streets,Marcus Hook,Delaware,PA,19061,N/A,RFC,22,PECO Energy Co,14940,PA,NR,IPP CHP,3,Y,99-89-000,N,,N,,Y,PJM
34028,55409,Calhoun Energy Center,720 Green Valley Drive,Eastaboga,Calhoun,AL,36260,,SERC,22,Alabama Power Co,195,AL,NR,IPP,2,N,,N,,Y,01-212-000,N,
34090,10856,Fletcher Warehousing,,,Henderson,NC,28787,,SERC,314,,,,NR,Industrial,7,Y,80-19-000,N,,N,,,
34164,55400,Elk Hills Power LLC,4026 Skyline Road,Tupman,Kern,CA,93276,West Kern Water District,WECC,22,Pacific Gas & Electric Co,14328,CA,NR,IPP,2,N,,N,,Y,03-31-000,Y,CAISO
34359,50969,MU Combined Heat and Power Plant,417 South Fifth St,Columbia,Boone,MO,65211,Wells,SERC,611,City of Columbia,4045,MO,NR,Commercial,5,Y,89-281-000,N,,N,,Y,MISO
34362,55399,Delaware Mountain Windfarm,6.5 mi S of Hwy 54 of 62/80,Salt Flat,Culberson,TX,79847,,TRE,22,Lower Colorado River Authority,11269,TX,NR,IPP,2,N,,N,,N,,Y,ERCOT
34363,1496,Mason Steam,144 Birchpoint Road,Wiscasset,Lincoln,ME,4096,Sheepscot River,NPCC,22,,,,NR,IPP,2,N,,N,,Y,99-36-000,,
34389,54966,West Texas Windplant,Hwy 62-180,Van Horn,Culberson,TX,79847,,TRE,22,Lower Colorado River Authority,11269,TX,NR,IPP,2,N,,N,,Y,96-86-000,Y,ERCOT
34437,56214,Aeroturbine,12 miles N/W Palm Spring,N. Palm Spring,Riverside,CA,92258,,WECC,22,Southern California Edison Co,17609,CA,NR,IPP,2,N,,N,,N,,Y,CAISO
34505,54793,Storm Lake 1,5320 50th Street,Alta,Buena Vista,IA,51002,,MRO,22,MidAmerican Energy Co,12341,IA,NR,IPP,2,N,,N,,Y,98-52-000,Y,MISO
34505,55353,Lakota Ridge LLC,City Road 1,Hendricks,Lincoln,MN,56142,,MRO,22,Northern States Power Co,13781,MN,NR,IPP,2,N,,Y,06-139-000,Y,98-110-000,Y,MISO
34505,55354,Shaokatan Hills LLC,City Road 1,Hendricks,Lincoln,MN,56142,,MRO,22,Northern States Power Co,13781,MN,NR,IPP,2,N,,Y,06-137-000,Y,98-111-000,Y,MISO
34505,56199,TG Windfarm LLC,906 6th Avenue SW,Pipestone,Pipestone,MN,56164,N/A,MRO,22,Northern States Power Co,13781,MN,NR,IPP,2,N,,Y,06-152-000,Y,04-84-000,Y,MISO
34505,56200,CG Windfarm LLC,996 120th Avenue,Woodstock,Pipestone,MN,56186,N/A,MRO,22,Northern States Power Co,13781,MN,NR,IPP,2,N,,Y,06-153-000,Y,04-82-000,Y,MISO
34505,56201,Bisson Windfarm LLC,906 120th Avenue,Pipestone,Pipestone,MN,56164,N/A,MRO,22,Northern States Power Co,13781,MN,NR,IPP,2,N,,Y,06-154-000,Y,04-85-000,Y,MISO
34505,56203,Westridge Windfarm LLC,996 190th Avenue,Woodstock,Pipestone,MN,56186,N/A,MRO,22,Northern States Power Co,13781,MN,NR,IPP,2,N,,Y,06-150-000,Y,04-83-000,Y,MISO
34505,56206,K-Brink Windfarm LLC,1731 121th Street,Woodstock,Pipestone,MN,56186,N/A,MRO,22,Northern States Power Co,13781,MN,NR,IPP,2,N,,Y,06-147-000,Y,04-86-000,Y,MISO
34505,56209,Boeve Windfarm LLC,1857 141st Street,Woodstock,Pipestone,MN,56186,N/A,MRO,22,Northern States Power Co,13781,MN,NR,IPP,2,N,,Y,06-146-000,Y,04-78-000,Y,MISO
34505,56304,San Juan Mesa,4388 S. Roosevelt Road 22,Elida,Roosevelt,NM,88116,NA,SPP,22,Southwestern Public Service Co,17718,TX,NR,IPP,2,N,,N,,Y,"05-76-000,05-1389-000",Y,SPP
34505,56432,Wildorado Wind Ranch,6798 CO RD 42,Amarillo,Potter,TX,79092,,SPP,22,Southwestern Public Service Co,17718,TX,NR,IPP,2,N,,N,,Y,"06-5-000, 07-301-000",Y,SPP
34505,56543,Eastridge Wind Project,401 Lone Tree Street,Porter,Murray,MN,56250,,MRO,22,Northern States Power Co,13781,MN,NR,IPP,2,N,,N,,Y,05-95-000,Y,MISO
34505,56544,Windom Wind Project,50601 365th Street,Bingham Lake,Cottonwood,MN,56118,,MRO,22,Interstate Power and Light Co,9417,IA,NR,IPP,2,N,,Y,"06-45-000,40,3,41,46,47,43,42,44,38,39,49",N,,Y,MISO
34505,56621,Sleeping Bear LLC,624 SW 18th,Laverne,Harper,OK,73848,,SPP,22,Public Service Co of Oklahoma,15474,OH,NR,IPP,2,N,,N,,Y,"07-43-000,07-645-000",Y,SPP
34505,56699,Forward Windpower LLC,3202 Ridge Road,Shade Township,Somerset,PA,15501,,RFC,22,Pennsylvania Electric Co,14711,OH,NR,IPP,2,N,,N,,Y,08-293-000,Y,PJM
34505,56700,Lookout Windpower LLC,120 Glencoe Road,Shade Township,Somerset,PA,15501,,RFC,22,Pennsylvania Electric Co,14711,OH,NR,IPP,2,N,,N,,Y,08-297-000,Y,PJM
34505,56750,Jeffers Wind 20 LLC,39755 State Highway 30,Storden,Cottonwood,MN,56174,,MRO,22,Interstate Power and Light Co,9417,IA,NR,IPP,2,N,,N,,Y,07-1138-000,Y,MISO
34505,56751,Spanish Fork Wind Park 2 LLC,357 W. 910 S.,Spanish Fork,Utah,UT,84660,,WECC,22,PacifiCorp,14354,OR,NR,IPP,2,N,,Y,"06-67-000, 001",Y,"06-69-000, 001",N,
34505,56752,Mountain Wind Power  LLC,"Township T15N, Range 116W",Mountain View,Uinta,WY,82939,,WECC,22,PacifiCorp,14354,OR,NR,IPP,2,N,,Y,07-8-000,N,,N,
34505,56753,Mountain Wind Power II  LLC,"Township T15N, Range 116W",Mountain View,Uinta,WY,82939,,WECC,22,PacifiCorp,14354,OR,NR,IPP,2,N,,Y,07-8-000,N,,N,
34505,56754,Goat Wind LP,"Section 68, Block 2",Sterling City,Sterling,TX,76951,,TRE,22,Lower Colorado River Authority,11269,TX,NR,IPP,2,N,,N,,Y,08-41-000,Y,ERCOT
34505,56755,Odin Wind Farm,"Township 105N, Range 33W",Mountain Lake Twnshp,Cottonwood,MN,56159,,MRO,22,Great River Energy,55207,MN,NR,IPP,2,N,,Y,"08-432-000,433,434-,435,436,437,438,439",N,,Y,MISO
34505,56859,Crosswind Energy Project,Silver Lake Township,Ruthven,Palo Alto,IA,51358,,MRO,22,Corn Belt Power Coop,4363,IA,NR,IPP,2,N,,Y,05-217-000,N,,Y,MISO
34505,56860,Hardin Hilltop Wind LLC,"Township 83, North Range 30W",Jefferson,GREENE,IA,50129,,MRO,22,Interstate Power and Light Co,9417,IA,NR,IPP,2,N,,Y,05-186-000,N,,Y,MISO
34505,56945,High Lonesome Mesa  LLC,Hwy  42,Willard,Torrance,NM,87063,,WECC,22,Public Service Co of NM,15473,NM,NR,IPP,2,N,,N,,N,,N,
