,Plant Name,Plant State,Primary Mover,AER Fuel Code,m,b,Rsq,Std Error
12739,Sunrise Power LLC,CA,CT,MLG,-1.0331965065966593,2084.7935087818696,0.5751690207450878,0.5126637946897644
12740,Los Medanos Energy Center,CA,CT,MLG,-0.20708890423257548,420.7393229913095,0.14301549534790897,0.2926787153665842
12741,Blythe Energy LLC,CA,CT,MLG,,,,
12742,Delta Energy Center,CA,CT,MLG,-0.059828723098249936,121.97734862212482,0.026346507812275332,0.20998573386077485
12743,Elk Hills Power LLC,CA,CT,MLG,0.08895686534897479,-175.34900559832087,0.04603278812570458,0.233803994925967
12744,High Desert Power Plant,CA,CT,MLG,0.12057576855426883,-238.75673139456805,0.038196831204458805,0.3493243386413626
12745,Mountainview Power LLC,CA,CT,MLG,,,,
12746,Harbor,CA,CT,MLG,,,,
12747,Haynes,CA,CT,MLG,,,,
12748,Valley,CA,CT,MLG,,,,
12749,Woodland,CA,CT,MLG,,,,
12750,Metcalf Energy Center,CA,CT,MLG,,,,
12751,Pastoria Energy Facility LLC,CA,CT,MLG,,,,
12752,Donald Von Raesfeld Power Plant,CA,CT,MLG,,,,
12753,Malburg,CA,CT,MLG,,,,
12754,Magnolia Power Project,CA,CT,MLG,,,,
12755,Clearwater Power Plant,CA,CT,MLG,,,,
12756,Cosumnes,CA,CT,MLG,,,,
12757,Palomar Energy,CA,CT,MLG,,,,
12758,Walnut Energy Center,CA,CT,MLG,,,,
12759,Mountainview Generating Station,CA,CT,MLG,,,,
12760,CES Placerita Power Plant,CA,CT,MLG,,,,
12761,UCLA So Campus Cogen Project,CA,CT,MLG,,,,
12762,"Pastoria Energy Facility, LLC",CA,CT,MLG,,,,
12763,Roseville Energy Park,CA,CT,MLG,,,,
12764,Otay Mesa Generating Project,CA,CT,MLG,-1.256193463835719,2529.6706826883883,0.879927635815314,0.3281251985735846
12765,Gateway Generating Station,CA,CT,MLG,,,,
12766,UCI Facilities Management Central Plant,CA,CT,MLG,,,,
12767,Colusa Generating Station,CA,CT,MLG,,,,
12768,Algonquin Power Sanger LLC,CA,CT,MLG,0.131788538071043,-259.83902354884344,0.028941331546041966,0.4407379969166211
12769,University of California San Diego,CA,CT,MLG,,,,
12770,Blythe Energy Inc,CA,CT,MLG,0.1523181207947961,-302.6531775014042,0.10080680806865623,0.2626470449634883
12771,Western Power & Steam Inc,CA,CT,MLG,-0.21994456904822235,448.07504240026304,0.1472782436672771,0.3055533073602101
12772,Brea Expansion Plant,CA,CT,MLG,0.6690792924216687,-1336.0192357806113,0.4127249586488296,0.5643558053214754
12773,CSUCI Site Authority,CA,CT,MLG,,,,
12774,CSUF Trigeneration,CA,CT,MLG,,,,
12775,Lodi Energy Center,CA,CT,MLG,,,,
12776,Parnassus Central Utility Plant,CA,CT,MLG,,,,
12777,Tracy Combined Cycle Power Plant,CA,CT,MLG,0.15410634562158845,-306.69487713662437,0.037937713402391535,0.5487462225424684
12778,Valley (CA),CA,CT,MLG,,,,
12779,El Segundo Energy Center LLC,CA,CT,MLG,,,,
12780,Fullerton Mill CHP,CA,CT,MLG,,,,
12781,Los Esteros Critical Energy Center,CA,CT,MLG,,,,
12782,Russell City Energy Center,CA,CT,MLG,,,,
12783,Richmond Cogen,CA,CT,MLG,-1.44866999790176,2923.2878206805894,1.0,0.0
12784,Dynegy Moss Landing Power Plant,CA,CT,OTH,-0.8305478721186597,1677.1078307717062,0.4999441160814428,0.47957063512013476
12785,Coolwater,CA,CT,OTH,,,,
12786,Long Beach Generation LLC,CA,CT,OTH,,,,
12787,Grayson,CA,CT,OTH,,,,
12788,El Centro,CA,CT,OTH,,,,
12789,Redding Power,CA,CT,OTH,,,,
12790,Carson Ice-Gen Project,CA,CT,OTH,,,,
12791,SCA Cogen 2,CA,CT,OTH,,,,
12792,SPA Cogen 3,CA,CT,OTH,,,,
12793,Gilroy Power Plant,CA,CT,OTH,0.390729402544093,-782.5342350641588,0.06990150139392515,0.8228803384939477
12794,Total Energy Facilities,CA,CT,OTH,0.024286716649529434,-45.76001419159139,0.18094964384700452,0.01826838888134505
12795,Fresno Cogen Partners,CA,CT,OTH,2.017624248075208,-4057.9918138425323,0.39879108710168687,1.430275320132843
12796,Cardinal Cogen,CA,CT,OTH,-0.03206499295739893,68.86131141315771,0.0034641814668271848,0.31399061043611504
12797,Carson Cogeneration,CA,CT,OTH,2.964902825103181,-5958.399626972834,0.6189470917204611,1.3431227754255026
12798,Loma Linda University Cogen,CA,CT,OTH,0.07192494546408938,-140.66797678662374,0.02005651460009015,0.3554981348236714
12799,El Segundo Cogen,CA,CT,OTH,-14.83771366590572,29871.10041596512,0.6764709832721195,7.255778572581344
12800,California Institute of Technology,CA,CT,OTH,,,,
12801,King City Power Plant,CA,CT,OTH,-0.6436968098379243,1301.096908359309,0.2391515514544041,0.6628773927641243
12802,Foster Wheeler Martinez,CA,CT,OTH,-0.9524927912822988,1922.9376811014579,0.9448173809817769,0.16276983265818426
12803,Greenleaf 1 Power Plant,CA,CT,OTH,-1.80293300485585,3637.197974179065,0.15338851803619277,2.445482802501609
12804,Kingsburg Cogen,CA,CT,OTH,-2.486826819850452,5009.295517490388,0.5279980792091246,2.351263240424075
12805,Pitchess Cogen Station,CA,CT,OTH,-0.1103280872731891,228.3941038400436,0.047495184622168805,0.1746826997416005
12806,Civic Center,CA,CT,OTH,0.46348616558710776,-923.7497987704679,0.7638393643830199,0.10521166341981297
12807,AES Placerita,CA,CT,OTH,,,,
12808,NTC/MCRD Energy Facility,CA,CT,OTH,-0.20221068370422923,413.6837270419884,0.1582406470926386,0.2692640789562975
